Id,Label,timeset,degree,modularity_class,vote_average0
0,0,,6,2,7.0
1,1,,61,267,7.0
2,2,,6,40,6.0
3,3,,8,100,8.0
4,4,,3,40,6.0
5,5,,28,318,6.0
6,6,,0,0,7.0
7,7,,2,1,7.0
8,8,,1,11,7.0
9,9,,2,267,6.0
10,10,,18,225,5.0
11,11,,7,227,6.0
12,12,,59,267,7.0
13,13,,59,267,6.0
14,14,,8,248,7.0
15,15,,31,180,6.0
16,16,,2,1,7.0
17,17,,7,293,6.0
18,18,,6,293,6.0
19,19,,8,493,7.0
20,20,,2,509,7.0
21,21,,4,267,6.0
22,22,,8,493,8.0
23,23,,5,425,6.0
24,24,,2,493,7.0
25,25,,6,2,8.0
26,26,,15,361,7.0
27,27,,5,180,6.0
28,28,,1,3,7.0
29,29,,6,40,7.0
30,30,,9,293,7.0
31,31,,22,351,7.0
32,32,,45,293,6.0
33,33,,9,220,6.0
34,34,,0,4,7.0
35,35,,13,351,6.0
36,36,,13,351,6.0
37,37,,9,293,6.0
38,38,,5,267,7.0
39,39,,1,23,6.0
40,40,,0,5,6.0
41,41,,7,495,5.0
42,42,,0,6,8.0
43,43,,6,220,6.0
44,44,,22,351,7.0
45,45,,7,227,7.0
46,46,,18,225,8.0
47,47,,16,222,7.0
48,48,,18,225,6.0
49,49,,11,248,7.0
50,50,,7,64,6.0
51,51,,7,267,7.0
52,52,,13,351,6.0
53,53,,26,439,6.0
54,54,,0,7,7.0
55,55,,0,8,7.0
56,56,,4,351,7.0
57,57,,25,40,8.0
58,58,,9,220,6.0
59,59,,3,14,6.0
60,60,,12,239,7.0
61,61,,16,222,5.0
62,62,,1,11,6.0
63,63,,30,180,7.0
64,64,,18,225,6.0
65,65,,65,100,8.0
66,66,,2,222,8.0
67,67,,3,361,6.0
68,68,,7,267,7.0
69,69,,20,379,7.0
70,70,,16,181,5.0
71,71,,8,445,5.0
72,72,,4,420,6.0
73,73,,6,201,5.0
74,74,,51,220,8.0
75,75,,5,222,6.0
76,76,,3,134,6.0
77,77,,17,222,8.0
78,78,,4,445,7.0
79,79,,4,445,7.0
80,80,,1,100,6.0
81,81,,1,100,7.0
82,82,,6,222,7.0
83,83,,2,153,5.0
84,84,,0,9,6.0
85,85,,15,361,8.0
86,86,,3,222,6.0
87,87,,7,222,6.0
88,88,,15,361,8.0
89,89,,15,361,7.0
90,90,,12,239,6.0
91,91,,3,14,5.0
92,92,,2,39,8.0
93,93,,35,325,6.0
94,94,,7,248,8.0
95,95,,9,100,8.0
96,96,,9,100,8.0
97,97,,0,10,7.0
98,98,,7,493,7.0
99,99,,8,445,7.0
100,100,,9,264,7.0
101,101,,3,361,7.0
102,102,,5,100,7.0
103,103,,6,267,6.0
104,104,,6,100,6.0
105,105,,3,293,7.0
106,106,,2,180,6.0
107,107,,4,179,6.0
108,108,,7,267,6.0
109,109,,5,293,6.0
110,110,,11,351,7.0
111,111,,8,351,7.0
112,112,,13,493,6.0
113,113,,2,11,7.0
114,114,,6,64,8.0
115,115,,5,180,6.0
116,116,,5,100,7.0
117,117,,43,293,7.0
118,118,,7,222,8.0
119,119,,62,100,8.0
120,120,,3,267,6.0
121,121,,10,220,6.0
122,122,,3,351,6.0
123,123,,5,222,6.0
124,124,,1,220,7.0
125,125,,5,222,7.0
126,126,,2,351,7.0
127,127,,7,439,7.0
128,128,,15,267,7.0
129,129,,6,73,7.0
130,130,,0,12,6.0
131,131,,0,13,5.0
132,132,,4,351,6.0
133,133,,43,293,6.0
134,134,,1,71,7.0
135,135,,6,293,6.0
136,136,,1,20,6.0
137,137,,4,267,7.0
138,138,,10,100,5.0
139,139,,13,222,7.0
140,140,,3,14,6.0
141,141,,2,267,6.0
142,142,,4,180,6.0
143,143,,5,225,6.0
144,144,,5,267,7.0
145,145,,6,100,7.0
146,146,,6,267,6.0
147,147,,4,134,6.0
148,148,,3,177,5.0
149,149,,28,351,6.0
150,150,,8,293,6.0
151,151,,2,239,6.0
152,152,,1,267,7.0
153,153,,8,222,7.0
154,154,,0,15,7.0
155,155,,3,308,6.0
156,156,,9,267,7.0
157,157,,14,267,6.0
158,158,,12,222,7.0
159,159,,12,293,7.0
160,160,,2,39,8.0
161,161,,4,325,5.0
162,162,,2,445,5.0
163,163,,5,248,7.0
164,164,,1,134,6.0
165,165,,10,293,5.0
166,166,,15,361,5.0
167,167,,2,411,6.0
168,168,,0,16,6.0
169,169,,3,293,7.0
170,170,,5,293,6.0
171,171,,0,17,7.0
172,172,,4,227,6.0
173,173,,7,439,6.0
174,174,,6,351,6.0
175,175,,26,439,6.0
176,176,,0,18,7.0
177,177,,0,19,6.0
178,178,,3,267,7.0
179,179,,1,20,7.0
180,180,,7,180,7.0
181,181,,3,267,7.0
182,182,,50,220,7.0
183,183,,6,100,7.0
184,184,,7,267,7.0
185,185,,26,439,6.0
186,186,,28,351,6.0
187,187,,15,361,6.0
188,188,,10,248,6.0
189,189,,5,179,6.0
190,190,,26,439,7.0
191,191,,4,420,8.0
192,192,,6,248,6.0
193,193,,10,100,5.0
194,194,,2,100,6.0
195,195,,10,220,6.0
196,196,,12,267,7.0
197,197,,10,220,8.0
198,198,,7,220,5.0
199,199,,3,267,8.0
200,200,,6,100,7.0
201,201,,15,267,7.0
202,202,,34,180,6.0
203,203,,3,225,7.0
204,204,,6,351,7.0
205,205,,9,267,7.0
206,206,,5,351,6.0
207,207,,4,495,7.0
208,208,,44,134,6.0
209,209,,4,100,6.0
210,210,,12,264,4.0
211,211,,12,267,6.0
212,212,,3,14,6.0
213,213,,9,267,6.0
214,214,,6,100,6.0
215,215,,10,225,5.0
216,216,,7,293,7.0
217,217,,2,318,5.0
218,218,,6,180,6.0
219,219,,5,220,5.0
220,220,,5,267,6.0
221,221,,5,267,5.0
222,222,,0,21,6.0
223,223,,3,325,6.0
224,224,,1,22,6.0
225,225,,14,222,6.0
226,226,,42,267,5.0
227,227,,7,509,6.0
228,228,,1,23,6.0
229,229,,40,439,7.0
230,230,,40,439,6.0
231,231,,1,222,8.0
232,232,,36,325,6.0
233,233,,40,439,6.0
234,234,,1,179,7.0
235,235,,0,24,5.0
236,236,,6,267,6.0
237,237,,0,25,6.0
238,238,,4,351,6.0
239,239,,5,420,7.0
240,240,,14,325,6.0
241,241,,4,351,6.0
242,242,,1,551,4.0
243,243,,10,220,6.0
244,244,,2,48,6.0
245,245,,13,420,6.0
246,246,,7,420,7.0
247,247,,6,40,6.0
248,248,,6,180,7.0
249,249,,5,220,6.0
250,250,,20,379,7.0
251,251,,16,361,5.0
252,252,,49,100,6.0
253,253,,0,26,6.0
254,254,,7,267,6.0
255,255,,0,27,6.0
256,256,,5,220,6.0
257,257,,13,220,7.0
258,258,,4,308,6.0
259,259,,11,180,4.0
260,260,,13,351,7.0
261,261,,35,325,6.0
262,262,,7,493,8.0
263,263,,6,281,6.0
264,264,,1,267,7.0
265,265,,0,28,5.0
266,266,,7,325,7.0
267,267,,29,180,7.0
268,268,,5,267,6.0
269,269,,2,100,7.0
270,270,,29,180,8.0
271,271,,14,351,7.0
272,272,,4,534,4.0
273,273,,4,351,6.0
274,274,,9,267,8.0
275,275,,13,439,7.0
276,276,,13,220,7.0
277,277,,7,495,7.0
278,278,,38,293,6.0
279,279,,4,2,8.0
280,280,,12,264,7.0
281,281,,5,267,7.0
282,282,,4,2,7.0
283,283,,28,180,6.0
284,284,,7,425,5.0
285,285,,5,253,6.0
286,286,,5,445,6.0
287,287,,9,311,8.0
288,288,,1,100,7.0
289,289,,2,184,7.0
290,290,,7,411,6.0
291,291,,8,267,6.0
292,292,,0,29,5.0
293,293,,3,227,6.0
294,294,,6,293,6.0
295,295,,4,100,6.0
296,296,,5,134,6.0
297,297,,9,267,7.0
298,298,,20,379,8.0
299,299,,12,264,5.0
300,300,,17,495,7.0
301,301,,4,222,7.0
302,302,,8,248,7.0
303,303,,0,30,4.0
304,304,,2,220,6.0
305,305,,5,100,7.0
306,306,,12,222,5.0
307,307,,2,351,6.0
308,308,,0,31,6.0
309,309,,1,69,4.0
310,310,,8,267,7.0
311,311,,3,180,4.0
312,312,,7,180,6.0
313,313,,3,220,7.0
314,314,,1,32,7.0
315,315,,3,134,6.0
316,316,,20,379,7.0
317,317,,5,293,7.0
318,318,,0,33,6.0
319,319,,7,201,5.0
320,320,,13,267,7.0
321,321,,7,229,6.0
322,322,,7,495,7.0
323,323,,0,34,5.0
324,324,,7,267,7.0
325,325,,2,220,6.0
326,326,,6,73,7.0
327,327,,6,493,7.0
328,328,,25,40,8.0
329,329,,6,493,8.0
330,330,,5,493,8.0
331,331,,1,229,5.0
332,332,,7,411,6.0
333,333,,0,35,6.0
334,334,,10,293,6.0
335,335,,1,251,7.0
336,336,,5,509,6.0
337,337,,3,325,5.0
338,338,,3,40,6.0
339,339,,11,222,7.0
340,340,,14,229,6.0
341,341,,50,220,6.0
342,342,,9,293,7.0
343,343,,3,229,7.0
344,344,,28,180,6.0
345,345,,8,220,6.0
346,346,,11,239,6.0
347,347,,3,187,7.0
348,348,,28,180,7.0
349,349,,4,420,7.0
350,350,,5,220,6.0
351,351,,20,379,8.0
352,352,,3,180,8.0
353,353,,4,420,7.0
354,354,,9,264,7.0
355,355,,20,222,7.0
356,356,,6,267,7.0
357,357,,3,293,5.0
358,358,,4,100,7.0
359,359,,3,181,6.0
360,360,,18,225,7.0
361,361,,8,181,6.0
362,362,,9,220,6.0
363,363,,28,439,7.0
364,364,,6,267,5.0
365,365,,11,239,7.0
366,366,,4,495,6.0
367,367,,7,224,6.0
368,368,,2,52,6.0
369,369,,3,180,6.0
370,370,,3,191,7.0
371,371,,8,248,6.0
372,372,,28,180,7.0
373,373,,16,311,6.0
374,374,,28,180,7.0
375,375,,9,220,7.0
376,376,,1,239,5.0
377,377,,1,112,6.0
378,378,,2,325,6.0
379,379,,16,495,7.0
380,380,,13,267,7.0
381,381,,1,84,5.0
382,382,,2,100,7.0
383,383,,11,180,6.0
384,384,,11,239,8.0
385,385,,10,439,6.0
386,386,,9,180,7.0
387,387,,7,100,6.0
388,388,,6,40,7.0
389,389,,9,229,6.0
390,390,,2,42,7.0
391,391,,1,36,7.0
392,392,,4,267,6.0
393,393,,1,36,5.0
394,394,,51,220,6.0
395,395,,8,267,7.0
396,396,,30,180,7.0
397,397,,12,267,6.0
398,398,,6,40,7.0
399,399,,1,76,6.0
400,400,,3,509,7.0
401,401,,3,439,7.0
402,402,,13,180,6.0
403,403,,20,222,6.0
404,404,,7,293,7.0
405,405,,6,351,6.0
406,406,,9,180,7.0
407,407,,5,293,7.0
408,408,,3,100,6.0
409,409,,1,308,7.0
410,410,,3,180,6.0
411,411,,4,420,7.0
412,412,,4,318,5.0
413,413,,6,181,5.0
414,414,,22,308,5.0
415,415,,0,37,7.0
416,416,,6,281,6.0
417,417,,0,38,7.0
418,418,,2,48,5.0
419,419,,5,180,6.0
420,420,,7,325,7.0
421,421,,3,264,7.0
422,422,,2,349,6.0
423,423,,6,201,6.0
424,424,,3,224,6.0
425,425,,14,134,7.0
426,426,,5,100,7.0
427,427,,6,220,6.0
428,428,,34,293,7.0
429,429,,2,180,6.0
430,430,,2,39,7.0
431,431,,9,293,6.0
432,432,,2,267,6.0
433,433,,3,308,6.0
434,434,,9,181,6.0
435,435,,3,222,5.0
436,436,,8,181,6.0
437,437,,7,181,6.0
438,438,,3,267,6.0
439,439,,20,379,8.0
440,440,,3,311,5.0
441,441,,27,180,6.0
442,442,,28,180,7.0
443,443,,7,424,6.0
444,444,,8,40,7.0
445,445,,8,181,6.0
446,446,,11,411,7.0
447,447,,5,351,6.0
448,448,,8,534,7.0
449,449,,1,180,7.0
450,450,,4,199,5.0
451,451,,3,180,5.0
452,452,,3,100,7.0
453,453,,52,220,6.0
454,454,,3,318,5.0
455,455,,9,134,7.0
456,456,,4,420,7.0
457,457,,19,445,6.0
458,458,,1,111,5.0
459,459,,4,267,7.0
460,460,,6,281,5.0
461,461,,4,187,5.0
462,462,,4,425,6.0
463,463,,0,41,8.0
464,464,,2,42,7.0
465,465,,0,43,7.0
466,466,,2,267,6.0
467,467,,2,180,6.0
468,468,,3,351,6.0
469,469,,7,495,6.0
470,470,,2,222,7.0
471,471,,4,220,5.0
472,472,,10,225,6.0
473,473,,33,293,6.0
474,474,,0,44,6.0
475,475,,5,134,7.0
476,476,,2,495,6.0
477,477,,5,318,7.0
478,478,,8,445,6.0
479,479,,1,180,5.0
480,480,,5,411,3.0
481,481,,7,134,6.0
482,482,,4,293,5.0
483,483,,11,134,5.0
484,484,,5,100,6.0
485,485,,7,439,5.0
486,486,,2,411,6.0
487,487,,0,45,5.0
488,488,,7,495,6.0
489,489,,0,46,7.0
490,490,,7,351,5.0
491,491,,3,229,5.0
492,492,,0,47,5.0
493,493,,11,267,8.0
494,494,,9,267,8.0
495,495,,2,48,6.0
496,496,,5,180,6.0
497,497,,13,220,7.0
498,498,,5,293,7.0
499,499,,8,181,4.0
500,500,,12,420,6.0
501,501,,0,49,8.0
502,502,,9,225,6.0
503,503,,0,50,4.0
504,504,,2,267,6.0
505,505,,1,411,6.0
506,506,,4,267,7.0
507,507,,13,420,7.0
508,508,,28,439,6.0
509,509,,6,267,7.0
510,510,,1,420,7.0
511,511,,2,225,7.0
512,512,,9,293,6.0
513,513,,12,351,7.0
514,514,,25,180,7.0
515,515,,10,181,7.0
516,516,,7,424,7.0
517,517,,16,229,5.0
518,518,,0,51,4.0
519,519,,7,351,7.0
520,520,,8,181,6.0
521,521,,28,439,7.0
522,522,,2,52,6.0
523,523,,10,495,6.0
524,524,,8,100,7.0
525,525,,7,267,6.0
526,526,,1,227,7.0
527,527,,13,180,5.0
528,528,,28,439,7.0
529,529,,12,180,6.0
530,530,,5,509,6.0
531,531,,5,267,7.0
532,532,,31,267,6.0
533,533,,1,444,6.0
534,534,,25,318,6.0
535,535,,4,181,6.0
536,536,,0,53,6.0
537,537,,3,180,6.0
538,538,,0,54,6.0
539,539,,2,308,6.0
540,540,,3,253,5.0
541,541,,4,229,6.0
542,542,,0,55,6.0
543,543,,1,72,4.0
544,544,,6,325,6.0
545,545,,11,100,7.0
546,546,,3,267,6.0
547,547,,4,248,6.0
548,548,,3,134,6.0
549,549,,12,264,6.0
550,550,,0,56,6.0
551,551,,4,308,5.0
552,552,,4,420,6.0
553,553,,11,180,7.0
554,554,,6,253,6.0
555,555,,5,220,5.0
556,556,,2,445,8.0
557,557,,5,40,7.0
558,558,,31,267,7.0
559,559,,31,411,7.0
560,560,,14,229,5.0
561,561,,3,439,7.0
562,562,,11,100,6.0
563,563,,3,308,5.0
564,564,,11,100,6.0
565,565,,9,180,7.0
566,566,,1,229,7.0
567,567,,35,100,6.0
568,568,,8,445,6.0
569,569,,0,57,6.0
570,570,,11,267,6.0
571,571,,9,311,8.0
572,572,,28,439,7.0
573,573,,16,229,7.0
574,574,,5,264,6.0
575,575,,2,78,7.0
576,576,,12,100,5.0
577,577,,2,229,6.0
578,578,,4,308,5.0
579,579,,6,351,7.0
580,580,,3,180,6.0
581,581,,4,134,6.0
582,582,,4,351,6.0
583,583,,30,293,8.0
584,584,,6,100,6.0
585,585,,28,439,7.0
586,586,,22,425,6.0
587,587,,4,2,7.0
588,588,,3,493,6.0
589,589,,2,267,6.0
590,590,,6,267,6.0
591,591,,3,361,7.0
592,592,,6,439,7.0
593,593,,11,267,5.0
594,594,,12,180,5.0
595,595,,4,325,5.0
596,596,,3,308,5.0
597,597,,1,439,6.0
598,598,,7,424,6.0
599,599,,2,222,6.0
600,600,,0,58,6.0
601,601,,8,495,3.0
602,602,,1,293,4.0
603,603,,3,318,6.0
604,604,,17,445,6.0
605,605,,0,59,6.0
606,606,,9,180,5.0
607,607,,0,60,6.0
608,608,,3,226,5.0
609,609,,3,199,7.0
610,610,,7,229,4.0
611,611,,1,134,6.0
612,612,,2,199,6.0
613,613,,6,201,7.0
614,614,,6,267,7.0
615,615,,2,180,5.0
616,616,,1,94,6.0
617,617,,3,354,7.0
618,618,,0,61,6.0
619,619,,10,248,5.0
620,620,,2,267,7.0
621,621,,3,227,6.0
622,622,,9,267,7.0
623,623,,7,229,6.0
624,624,,3,293,6.0
625,625,,5,318,6.0
626,626,,2,454,7.0
627,627,,0,62,5.0
628,628,,28,439,8.0
629,629,,1,549,6.0
630,630,,3,267,6.0
631,631,,2,293,7.0
632,632,,8,100,5.0
633,633,,28,439,7.0
634,634,,5,222,8.0
635,635,,11,267,7.0
636,636,,1,335,6.0
637,637,,0,63,7.0
638,638,,2,425,6.0
639,639,,5,253,7.0
640,640,,7,495,6.0
641,641,,11,220,6.0
642,642,,2,534,7.0
643,643,,6,414,6.0
644,644,,13,229,6.0
645,645,,11,267,6.0
646,646,,2,267,6.0
647,647,,11,248,6.0
648,648,,6,64,7.0
649,649,,4,65,6.0
650,650,,1,673,7.0
651,651,,0,66,6.0
652,652,,1,220,7.0
653,653,,50,220,6.0
654,654,,4,267,6.0
655,655,,16,495,6.0
656,656,,4,100,6.0
657,657,,6,229,6.0
658,658,,5,229,6.0
659,659,,13,229,7.0
660,660,,12,293,6.0
661,661,,4,445,6.0
662,662,,4,264,8.0
663,663,,50,220,7.0
664,664,,18,222,5.0
665,665,,2,425,5.0
666,666,,6,553,5.0
667,667,,10,553,7.0
668,668,,47,220,5.0
669,669,,1,325,6.0
670,670,,5,224,5.0
671,671,,3,229,7.0
672,672,,6,553,7.0
673,673,,14,229,6.0
674,674,,2,376,6.0
675,675,,28,439,8.0
676,676,,8,100,7.0
677,677,,8,248,6.0
678,678,,1,355,6.0
679,679,,3,616,5.0
680,680,,1,495,6.0
681,681,,10,201,7.0
682,682,,1,229,4.0
683,683,,0,67,6.0
684,684,,17,311,8.0
685,685,,1,366,6.0
686,686,,12,311,6.0
687,687,,8,248,7.0
688,688,,5,229,6.0
689,689,,3,422,7.0
690,690,,4,40,8.0
691,691,,5,181,6.0
692,692,,2,184,6.0
693,693,,2,264,8.0
694,694,,11,180,7.0
695,695,,9,495,7.0
696,696,,7,411,6.0
697,697,,0,68,8.0
698,698,,8,267,7.0
699,699,,5,220,6.0
700,700,,3,229,7.0
701,701,,1,69,5.0
702,702,,7,180,7.0
703,703,,8,180,6.0
704,704,,16,180,6.0
705,705,,0,70,5.0
706,706,,13,267,6.0
707,707,,7,424,6.0
708,708,,1,170,6.0
709,709,,2,225,6.0
710,710,,14,220,7.0
711,711,,11,220,7.0
712,712,,1,493,7.0
713,713,,2,40,7.0
714,714,,32,100,7.0
715,715,,5,445,5.0
716,716,,2,453,6.0
717,717,,1,71,6.0
718,718,,15,229,6.0
719,719,,4,445,7.0
720,720,,11,40,6.0
721,721,,3,351,4.0
722,722,,1,72,7.0
723,723,,13,100,5.0
724,724,,24,180,7.0
725,725,,5,445,5.0
726,726,,6,220,6.0
727,727,,6,308,6.0
728,728,,6,325,7.0
729,729,,8,293,6.0
730,730,,1,180,7.0
731,731,,3,226,6.0
732,732,,24,180,6.0
733,733,,2,199,6.0
734,734,,1,180,6.0
735,735,,8,220,5.0
736,736,,3,495,6.0
737,737,,6,73,6.0
738,738,,0,74,6.0
739,739,,0,75,6.0
740,740,,4,227,6.0
741,741,,8,180,7.0
742,742,,1,76,7.0
743,743,,2,220,6.0
744,744,,3,187,8.0
745,745,,2,229,5.0
746,746,,1,493,6.0
747,747,,7,351,6.0
748,748,,7,308,5.0
749,749,,2,414,7.0
750,750,,8,199,7.0
751,751,,7,100,6.0
752,752,,7,181,5.0
753,753,,9,220,6.0
754,754,,0,77,6.0
755,755,,2,134,6.0
756,756,,19,227,6.0
757,757,,3,325,7.0
758,758,,7,495,6.0
759,759,,4,134,6.0
760,760,,7,308,6.0
761,761,,2,199,6.0
762,762,,3,134,6.0
763,763,,6,225,7.0
764,764,,4,411,6.0
765,765,,2,78,7.0
766,766,,11,220,5.0
767,767,,7,134,5.0
768,768,,3,325,5.0
769,769,,11,180,7.0
770,770,,20,222,7.0
771,771,,6,201,6.0
772,772,,32,411,6.0
773,773,,2,351,6.0
774,774,,5,134,7.0
775,775,,1,318,5.0
776,776,,6,267,6.0
777,777,,1,180,6.0
778,778,,5,445,5.0
779,779,,3,325,5.0
780,780,,25,267,6.0
781,781,,3,199,6.0
782,782,,16,308,5.0
783,783,,4,100,5.0
784,784,,4,79,4.0
785,785,,7,495,7.0
786,786,,0,80,6.0
787,787,,3,318,7.0
788,788,,0,81,7.0
789,789,,7,308,5.0
790,790,,17,414,7.0
791,791,,9,293,6.0
792,792,,5,509,7.0
793,793,,7,308,4.0
794,794,,1,134,6.0
795,795,,3,229,6.0
796,796,,6,281,5.0
797,797,,2,180,5.0
798,798,,47,220,6.0
799,799,,7,229,6.0
800,800,,0,82,6.0
801,801,,10,293,7.0
802,802,,3,311,6.0
803,803,,10,445,6.0
804,804,,7,220,6.0
805,805,,1,325,5.0
806,806,,4,234,6.0
807,807,,7,424,6.0
808,808,,1,497,6.0
809,809,,11,239,8.0
810,810,,13,311,6.0
811,811,,5,229,7.0
812,812,,0,83,7.0
813,813,,12,134,7.0
814,814,,6,201,5.0
815,815,,4,308,6.0
816,816,,3,220,5.0
817,817,,11,220,6.0
818,818,,18,361,8.0
819,819,,46,220,6.0
820,820,,2,534,6.0
821,821,,15,180,7.0
822,822,,4,553,6.0
823,823,,12,267,7.0
824,824,,3,293,8.0
825,825,,3,220,6.0
826,826,,10,187,6.0
827,827,,3,534,6.0
828,828,,6,311,8.0
829,829,,8,201,6.0
830,830,,6,311,8.0
831,831,,1,84,6.0
832,832,,11,239,6.0
833,833,,5,311,6.0
834,834,,2,134,6.0
835,835,,5,509,6.0
836,836,,9,267,6.0
837,837,,1,325,6.0
838,838,,10,264,6.0
839,839,,2,439,6.0
840,840,,5,411,7.0
841,841,,31,134,6.0
842,842,,0,85,7.0
843,843,,11,220,5.0
844,844,,7,351,6.0
845,845,,5,267,6.0
846,846,,1,248,5.0
847,847,,0,86,5.0
848,848,,0,87,6.0
849,849,,17,414,7.0
850,850,,5,100,5.0
851,851,,12,267,6.0
852,852,,10,180,7.0
853,853,,4,248,7.0
854,854,,1,422,5.0
855,855,,5,445,6.0
856,856,,0,88,5.0
857,857,,2,180,6.0
858,858,,2,293,6.0
859,859,,11,267,4.0
860,860,,10,220,7.0
861,861,,5,227,7.0
862,862,,1,89,7.0
863,863,,8,180,5.0
864,864,,6,325,6.0
865,865,,0,90,8.0
866,866,,0,91,5.0
867,867,,3,186,7.0
868,868,,2,78,6.0
869,869,,1,187,5.0
870,870,,1,143,7.0
871,871,,21,180,4.0
872,872,,1,293,6.0
873,873,,3,420,6.0
874,874,,4,308,7.0
875,875,,9,248,7.0
876,876,,5,134,5.0
877,877,,3,267,6.0
878,878,,17,414,7.0
879,879,,9,180,7.0
